Notes	State	State Code	Year	Year Code	Deaths
	Utah	49	2013	2013	486
	Utah	49	2014	2014	375
	Utah	49	2015	2015	322
	Utah	49	2016	2016	413
	Utah	49	2017	2017	358
	Utah	49	2018	2018	309
	Utah	49	2019	2019	319
	Vermont	50	1999	1999	19
	Vermont	50	2000	2000	30
	Vermont	50	2001	2001	28
	Vermont	50	2002	2002	12
	Vermont	50	2003	2003	28
	Vermont	50	2004	2004	22
	Vermont	50	2005	2005	34
	Vermont	50	2006	2006	31
	Vermont	50	2007	2007	28
	Vermont	50	2008	2008	37
	Vermont	50	2009	2009	38
	Vermont	50	2010	2010	42
	Vermont	50	2011	2011	36
	Vermont	50	2012	2012	26
	Vermont	50	2013	2013	42
	Vermont	50	2014	2014	21
	Vermont	50	2015	2015	33
	Vermont	50	2016	2016	33
	Vermont	50	2017	2017	26
	Vermont	50	2018	2018	43
	Vermont	50	2019	2019	34
	Virginia	51	1999	1999	594
	Virginia	51	2000	2000	578
	Virginia	51	2001	2001	617
	Virginia	51	2002	2002	746
	Virginia	51	2003	2003	693
	Virginia	51	2004	2004	742
	Virginia	51	2005	2005	722
	Virginia	51	2006	2006	729
	Virginia	51	2007	2007	860
	Virginia	51	2008	2008	925
	Virginia	51	2009	2009	909
	Virginia	51	2010	2010	1070
	Virginia	51	2011	2011	1016
	Virginia	51	2012	2012	1128
	Virginia	51	2013	2013	998
	Virginia	51	2014	2014	714
	Virginia	51	2015	2015	619
	Virginia	51	2016	2016	668
	Virginia	51	2017	2017	726
	Virginia	51	2018	2018	677
	Virginia	51	2019	2019	730
	Washington	53	1999	1999	233
	Washington	53	2000	2000	248
	Washington	53	2001	2001	190
	Washington	53	2002	2002	210
	Washington	53	2003	2003	219
	Washington	53	2004	2004	201
	Washington	53	2005	2005	227
	Washington	53	2006	2006	238
	Washington	53	2007	2007	299
	Washington	53	2008	2008	326
	Washington	53	2009	2009	307
	Washington	53	2010	2010	326
	Washington	53	2011	2011	327
	Washington	53	2012	2012	367
	Washington	53	2013	2013	372
	Washington	53	2014	2014	317
	Washington	53	2015	2015	387
	Washington	53	2016	2016	512
	Washington	53	2017	2017	495
	Washington	53	2018	2018	504
	Washington	53	2019	2019	533
	West Virginia	54	1999	1999	170
	West Virginia	54	2000	2000	243
	West Virginia	54	2001	2001	239
	West Virginia	54	2002	2002	254
	West Virginia	54	2003	2003	334
	West Virginia	54	2004	2004	307
	West Virginia	54	2005	2005	582
	West Virginia	54	2006	2006	393
	West Virginia	54	2007	2007	417
	West Virginia	54	2008	2008	398
	West Virginia	54	2009	2009	896
	West Virginia	54	2010	2010	526
	West Virginia	54	2011	2011	515
	West Virginia	54	2012	2012	555
	West Virginia	54	2013	2013	543
	West Virginia	54	2014	2014	571
	West Virginia	54	2015	2015	549
	West Virginia	54	2016	2016	555
	West Virginia	54	2017	2017	578
	West Virginia	54	2018	2018	500
	West Virginia	54	2019	2019	432
	Wisconsin	55	1999	1999	205
	Wisconsin	55	2000	2000	207
	Wisconsin	55	2001	2001	215
	Wisconsin	55	2002	2002	177
	Wisconsin	55	2003	2003	137
	Wisconsin	55	2004	2004	178
	Wisconsin	55	2005	2005	166
	Wisconsin	55	2006	2006	157
	Wisconsin	55	2007	2007	191
	Wisconsin	55	2008	2008	210
	Wisconsin	55	2009	2009	203
	Wisconsin	55	2010	2010	179
	Wisconsin	55	2011	2011	191
	Wisconsin	55	2012	2012	297
	Wisconsin	55	2013	2013	212
	Wisconsin	55	2014	2014	195
	Wisconsin	55	2015	2015	240
	Wisconsin	55	2016	2016	238
	Wisconsin	55	2017	2017	271
	Wisconsin	55	2018	2018	268
	Wisconsin	55	2019	2019	294
	Wyoming	56	1999	1999	39
	Wyoming	56	2000	2000	28
	Wyoming	56	2001	2001	55
	Wyoming	56	2002	2002	48
	Wyoming	56	2003	2003	41
	Wyoming	56	2004	2004	43
	Wyoming	56	2005	2005	60
	Wyoming	56	2006	2006	65
	Wyoming	56	2007	2007	70
	Wyoming	56	2008	2008	59
	Wyoming	56	2009	2009	48
	Wyoming	56	2010	2010	49
	Wyoming	56	2011	2011	54
	Wyoming	56	2012	2012	55
	Wyoming	56	2013	2013	45
	Wyoming	56	2014	2014	37
	Wyoming	56	2015	2015	47
	Wyoming	56	2016	2016	39
	Wyoming	56	2017	2017	37
	Wyoming	56	2018	2018	40
	Wyoming	56	2019	2019	41
---					
"Dataset: Underlying Cause of Death, 1999-2019"					
Query Parameters:					
"ICD-10 Codes: R00-R99 (Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified)"					
Group By: State; Year					
Show Totals: False					
Show Zero Values: True					
Show Suppressed: True					
"Calculate Rates Per: 100,000"					
Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)					
---					
Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information.					
---					
"Query Date: Dec 28, 2020 1:28:59 PM"					
---					
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"					
"1999-2019 on CDC WONDER Online Database, released in 2020. Data are from the Multiple Cause of Death Files, 1999-2019, as"					
compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed					
"at http://wonder.cdc.gov/ucd-icd10.html on Dec 28, 2020 1:28:59 PM"					
---					
Caveats:					
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"					
http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision.					
2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of					
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."					
More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies.					
3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code					
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"					
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"					
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies.					
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"					
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"					
interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies.					
5. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:					
http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable.					
"6. The population figures for year 2019 are bridged-race estimates of the July 1 resident population, from the Vintage 2019"					
"postcensal series released by NCHS on July 9, 2020. The population figures for year 2018 are bridged-race estimates of the July"					
"1 resident population, from the Vintage 2018 postcensal series released by NCHS on June 25, 2019. The population figures for"					
"year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017 postcensal series released by NCHS"					
"on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the"					
"Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race"					
"estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The"					
"population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal"					
"series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident"					
"population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are"					
"bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13,"					
"2013. The population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011"					
"postcensal series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"					
"figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal"					
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."					
Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age					
groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from					
"previously published reports, due to use of the population estimates which were available at the time of release."					
7. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the					
resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group.					
